sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,r_charge_degree,r_days_from_arrest,r_offense_date,r_jail_in,violent_recid,is_violent_recid,vr_charge_degree,vr_offense_date,score_text,screening_date,v_decile_score,v_score_text,event
Male,22,Less than 25,African-American,1,9,0,0,2,0.0,16/01/2014 2:39,15/02/2014 4:39,0.0,(F3),Attempted Burg/struct/unocc,1,(M1),1.0,10/07/2014,11/07/2014,,0,,,High,16/01/2014,10,High,0
Male,23,Less than 25,African-American,0,7,0,1,2,137.0,01/08/2014 8:35,02/08/2014 1:49,192.0,(M2),arrest case no charge,1,(M2),,15/09/2014,,,0,,,Medium,17/03/2014,8,High,0
Male,54,Greater than 45,African-American,0,6,0,0,6,-1.0,06/08/2014 10:41,20/11/2014 3:53,864.0,(F1),arrest case no charge,0,,,,,,0,,,Medium,07/08/2014,5,Medium,0
Male,40,25 - 45,Caucasian,0,5,0,0,4,-1.0,25/03/2014 8:59,26/03/2014 1:46,1.0,(F3),arrest case no charge,0,,,,,,0,,,Medium,26/03/2014,4,Low,0
Male,25,25 - 45,African-American,0,7,0,0,10,-181.0,01/03/2014 9:30,29/08/2014 11:56,138.0,(F2),arrest case no charge,0,,,,,,0,,,Medium,29/08/2014,6,Medium,0
Female,35,25 - 45,African-American,0,2,0,0,1,-1.0,29/03/2013 6:55,30/03/2013 3:12,1.0,(M2),arrest case no charge,0,,,,,,0,,,Low,30/03/2013,1,Low,0
Male,36,25 - 45,African-American,0,7,0,0,9,0.0,29/04/2014 12:24,03/05/2014 4:26,1.0,(F2),Deliver Cocaine,1,(M1),1.0,26/05/2014,27/05/2014,,0,,,Medium,29/04/2014,6,Medium,0
Male,26,25 - 45,Caucasian,0,8,0,0,7,0.0,12/01/2013 4:53,12/01/2013 7:28,1.0,(F3),Possession Burglary Tools,1,(M1),1.0,24/01/2014,25/01/2014,,0,,,High,12/01/2013,4,Low,0
Male,21,Less than 25,Other,0,6,0,0,1,0.0,20/04/2013 12:30,24/04/2013 10:36,1.0,(F3),Grand Theft in the 3rd Degree,1,(M1),0.0,29/12/2013,29/12/2013,,0,,,Medium,20/04/2013,6,Medium,0
Female,28,25 - 45,African-American,0,3,0,0,0,,,,,,,-1,,,,,,0,,,Low,02/11/2013,3,Low,0
Male,30,25 - 45,Caucasian,0,5,0,1,6,-239.0,21/04/2014 3:20,01/05/2014 9:34,1.0,(F3),Burglary Conveyance Unoccup,0,,,,,,0,,,Medium,16/12/2014,4,Low,0
Male,25,25 - 45,Caucasian,0,8,0,0,9,-1.0,12/12/2014 7:27,13/12/2014 7:23,1.0,(F3),Pos Cannabis W/Intent Sel/Del,1,(M2),,07/05/2015,,,1,(M1),17/06/2015,High,13/12/2014,9,High,0
Male,71,Greater than 45,African-American,0,7,0,0,12,,,,804.0,(M1),Possess Cannabis/20 Grams Or Less,0,,,,,,0,,,Medium,04/01/2013,3,Low,0
Male,34,25 - 45,African-American,0,3,0,0,3,-21.0,13/11/2014 8:19,29/11/2014 12:50,21.0,(M1),Battery,0,,,,,,0,,,Low,04/12/2014,2,Low,0
Female,20,Less than 25,Caucasian,0,7,0,0,0,-1.0,13/11/2013 11:21,14/11/2013 1:36,1.0,(F3),"Poss3,4 Methylenedioxymethcath",0,,,,,,0,,,Medium,14/11/2013,8,High,0
Male,39,25 - 45,Caucasian,0,1,0,0,2,-2.0,11/02/2013 12:50,11/02/2013 7:33,3.0,(F3),Possession Of Alprazolam,1,(F3),0.0,17/04/2013,17/04/2013,,0,,,Low,13/02/2013,1,Low,0
Male,66,Greater than 45,Caucasian,0,1,0,0,3,-64.0,03/09/2013 4:44,03/10/2013 12:15,64.0,(F2),Flee/Elude LEO-Agg Flee Unsafe,0,,,,,,0,,,Low,06/11/2013,1,Low,0
Female,54,Greater than 45,Caucasian,0,1,0,0,0,0.0,15/04/2013 1:07,15/04/2013 7:56,1.0,(M1),DUI Level 0.15 Or Minor In Veh,0,,,,,,0,,,Low,15/04/2013,1,Low,0
Male,28,25 - 45,African-American,0,4,0,0,0,,,,,,,-1,,,,,,0,,,Low,12/04/2013,5,Medium,0
Female,44,25 - 45,Hispanic,0,1,0,0,0,-2.0,18/08/2013 3:23,19/08/2013 6:27,2.0,(M1),Battery,0,,,,,,0,,,Low,20/08/2013,1,Low,0
Male,19,Less than 25,African-American,0,4,0,0,1,-10.0,04/11/2014 7:39,13/11/2014 10:02,10.0,(M2),Battery,1,(M1),0.0,26/02/2015,26/02/2015,,1,(F3),26/02/2015,Low,14/11/2014,7,Medium,1
Male,24,Less than 25,African-American,0,2,0,0,1,-137.0,14/10/2013 4:11,28/02/2014 11:20,137.0,(F2),arrest case no charge,0,,,,,,0,,,Low,28/02/2014,3,Low,0
Male,30,25 - 45,African-American,0,2,0,0,1,-1.0,08/09/2013 9:39,09/09/2013 8:03,1.0,(F3),Fail To Redeliv Hire/Leas Prop,0,,,,,,0,,,Low,09/09/2013,2,Low,0
Female,39,25 - 45,Caucasian,0,1,0,0,0,-1.0,04/09/2013 11:36,06/09/2013 4:07,1.0,(F3),Aggravated Assault W/Dead Weap,1,(M1),1.0,27/10/2013,28/10/2013,,1,(M1),27/10/2013,Low,05/09/2013,1,Low,1
Female,32,25 - 45,African-American,0,3,0,0,8,0.0,25/11/2014 5:33,26/11/2014 2:49,1.0,(M1),Battery,0,,,,,,0,,,Low,25/11/2014,1,Low,0
Male,24,Less than 25,Caucasian,0,6,1,2,8,-1.0,10/04/2013 5:59,22/04/2013 10:32,0.0,(F3),False Ownership Info/Pawn Item,1,(F2),1.0,08/05/2013,09/05/2013,,0,,,Medium,11/04/2013,6,Medium,0
Male,30,25 - 45,Caucasian,0,4,0,0,0,-1.0,28/08/2013 11:22,03/09/2013 10:40,1.0,(F3),Possession Of Methamphetamine,0,,,,,,0,,,Low,29/08/2013,2,Low,0
Male,31,25 - 45,Caucasian,0,5,0,0,0,-1.0,20/02/2014 9:46,31/03/2014 9:04,1.0,(M1),Battery,0,,,,,,0,,,Medium,21/02/2014,2,Low,0
Female,39,25 - 45,Caucasian,0,4,0,0,1,-1.0,25/02/2013 7:42,12/06/2013 4:31,1.0,(F3),Possession of Morphine,0,,,,,,0,,,Low,26/02/2013,3,Low,0
Male,59,Greater than 45,African-American,0,9,0,0,14,178.0,31/05/2015 7:39,18/09/2015 1:21,265.0,(F3),arrest case no charge,1,(F3),0.0,31/05/2015,31/05/2015,,1,(F3),31/05/2015,High,04/12/2014,4,Low,1
Male,35,25 - 45,Caucasian,0,6,0,0,7,0.0,08/05/2014 4:22,08/05/2014 12:57,0.0,(F3),Felony Driving While Lic Suspd,0,,,,,,0,,,Medium,08/05/2014,3,Low,0
Female,24,Less than 25,Other,0,3,0,0,0,-1.0,04/06/2014 1:23,21/06/2014 1:13,1.0,(F2),Aggrav Battery w/Deadly Weapon,0,,,,,,0,,,Low,05/06/2014,4,Low,0
Male,43,25 - 45,Caucasian,0,1,0,0,1,-30.0,16/07/2013 6:41,17/07/2013 7:35,30.0,(F3),Possession of Cocaine,0,,,,,,0,,,Low,15/08/2013,1,Low,0
Male,21,Less than 25,African-American,1,9,0,1,2,-1.0,15/10/2014 12:23,17/10/2014 3:41,1.0,(F3),Tampering With Physical Evidence,0,,,,,,0,,,High,16/10/2014,6,Medium,0
Female,21,Less than 25,African-American,0,4,0,0,0,-1.0,19/09/2014 6:13,23/09/2014 5:47,1.0,(M1),Battery,0,,,,,,0,,,Low,20/09/2014,4,Low,0
Male,21,Less than 25,African-American,0,9,0,0,3,-1.0,01/03/2013 1:43,07/03/2013 8:20,1.0,(F3),Grand Theft in the 3rd Degree,1,(M1),0.0,26/03/2013,26/03/2013,,0,,,High,02/03/2013,6,Medium,0
Male,27,25 - 45,African-American,0,7,0,0,0,-1.0,05/06/2014 9:28,06/06/2014 2:38,1.0,(F3),Driving While License Revoked,0,,,,,,0,,,Medium,06/06/2014,3,Low,0
Male,20,Less than 25,African-American,0,8,0,0,0,0.0,08/10/2014 3:57,08/10/2014 8:30,0.0,(F3),arrest case no charge,0,,,,,,0,,,High,08/10/2014,6,Medium,0
Male,38,25 - 45,Caucasian,0,4,0,0,5,-1.0,15/01/2013 8:16,18/01/2013 4:32,1.0,(M1),Possess Cannabis/20 Grams Or Less,1,(F3),0.0,12/03/2013,12/03/2013,,0,,,Low,16/01/2013,3,Low,0
Male,27,25 - 45,African-American,0,9,0,0,3,-1.0,24/02/2013 6:02,19/09/2013 8:59,2.0,(F3),Robbery / No Weapon,0,,,,,,0,,,High,25/02/2013,4,Low,0
Male,34,25 - 45,Caucasian,0,5,0,0,0,0.0,15/02/2013 10:54,02/03/2013 9:04,0.0,(F3),Aggravated Assault w/Firearm,0,,,,,,0,,,Medium,15/02/2013,5,Medium,0
Male,30,25 - 45,African-American,0,3,0,0,3,0.0,29/12/2014 7:22,29/12/2014 7:21,0.0,(F3),Possession of Cocaine,0,,,,,,0,,,Low,29/12/2014,3,Low,0
Male,33,25 - 45,African-American,0,5,0,0,5,0.0,17/11/2013 1:23,17/11/2013 8:15,1.0,(F3),Poss Contr Subst W/o Prescript,1,(M1),,28/10/2014,,,0,,,Medium,17/11/2013,2,Low,0
Male,37,25 - 45,African-American,0,2,0,0,3,0.0,18/11/2013 3:46,19/11/2013 10:18,0.0,(F3),"Poss3,4 Methylenedioxymethcath",0,,,,,,0,,,Low,18/11/2013,1,Low,0
Male,42,25 - 45,Caucasian,0,2,0,0,1,0.0,16/03/2013 3:53,17/03/2013 1:43,1.0,(F3),Aggrav Stalking After Injunctn,1,(F3),1.0,17/03/2013,18/03/2013,,0,,,Low,16/03/2013,2,Low,0
Male,41,25 - 45,African-American,0,9,1,0,10,0.0,06/09/2013 4:25,01/03/2014 4:39,0.0,(F3),Possession of Cocaine,1,(M1),0.0,18/06/2014,18/06/2014,,0,,,High,06/09/2013,7,Medium,0
Male,22,Less than 25,African-American,0,4,0,0,0,-1.0,12/11/2013 3:57,13/11/2013 1:01,1.0,(F3),Uttering a Forged Instrument,1,(F3),362.0,12/12/2014,09/12/2015,,0,,,Low,13/11/2013,7,Medium,0
Male,33,25 - 45,African-American,0,8,12,2,28,-1.0,10/01/2014 8:06,12/01/2014 4:07,1.0,(F3),Driving While License Revoked,1,(M2),0.0,04/04/2014,04/04/2014,,0,,,High,11/01/2014,5,Medium,0
Male,44,25 - 45,Caucasian,0,1,0,0,0,-3.0,31/10/2014 3:02,01/11/2014 8:35,3.0,(M2),Criminal Mischief Damage <$200,0,,,,,,0,,,Low,03/11/2014,1,Low,0
Male,31,25 - 45,African-American,0,7,0,0,1,-1.0,13/10/2013 3:47,14/10/2013 8:18,1.0,(M1),Battery,0,,,,,,0,,,Medium,14/10/2013,8,High,0
Male,26,25 - 45,African-American,0,8,0,0,9,0.0,20/02/2014 10:48,21/02/2014 10:16,0.0,(F3),Felony Driving While Lic Suspd,0,,,,,,0,,,High,20/02/2014,7,Medium,0
Female,30,25 - 45,Other,0,2,0,0,1,-1.0,28/10/2013 7:07,29/10/2013 9:49,1.0,(F3),Crim Use of Personal ID Info,0,,,,,,0,,,Low,29/10/2013,2,Low,0
Male,31,25 - 45,Caucasian,0,10,0,0,13,-1.0,25/02/2013 6:43,11/06/2014 12:57,0.0,(F3),arrest case no charge,1,(F2),,22/04/2013,,,1,(M1),03/11/2014,High,26/02/2013,7,Medium,1
Male,27,25 - 45,African-American,0,9,0,0,3,-1.0,14/11/2014 12:10,15/11/2014 11:29,1.0,(F3),Possession of Cocaine,1,(F3),,22/07/2015,,,0,,,High,15/11/2014,4,Low,0
Female,31,25 - 45,Caucasian,0,2,0,0,1,-1.0,10/09/2014 7:01,11/09/2014 8:00,1.0,(F3),Grand Theft (Motor Vehicle),0,,,,,,0,,,Low,11/09/2014,2,Low,0
Male,47,Greater than 45,Hispanic,0,1,0,0,2,-1.0,05/06/2014 3:52,06/06/2014 2:22,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Low,06/06/2014,1,Low,0
Male,56,Greater than 45,African-American,0,9,0,0,8,67.0,11/02/2014 9:01,02/05/2014 8:04,79.0,(F3),arrest case no charge,0,,,,,,0,,,High,06/12/2013,3,Low,0
Male,33,25 - 45,Asian,0,8,0,0,2,14.0,13/10/2014 3:42,27/10/2014 1:08,132.0,(MO3),Failure To Pay Taxi Cab Charge,0,,,,,,0,,,High,29/09/2014,8,High,0
Male,52,Greater than 45,Caucasian,0,9,0,0,3,-2.0,27/07/2013 10:50,28/07/2013 2:01,2.0,(M1),Battery,0,,,,,,0,,,High,29/07/2013,6,Medium,0
Male,33,25 - 45,African-American,0,10,0,0,19,-1.0,28/12/2013 10:22,29/12/2013 7:10,1.0,(F3),arrest case no charge,1,(M2),,18/01/2015,,,0,,,High,29/12/2013,7,Medium,0
Male,61,Greater than 45,Caucasian,0,4,0,0,0,-1.0,20/07/2014 9:28,04/08/2014 11:02,1.0,(F3),Obstruct Officer W/Violence,0,,,,,,0,,,Low,21/07/2014,1,Low,0
Female,64,Greater than 45,Caucasian,0,1,0,0,2,-47.0,12/02/2014 4:23,12/02/2014 1:49,48.0,(M1),Resist/Obstruct W/O Violence,0,,,,,,0,,,Low,31/03/2014,1,Low,0
Male,22,Less than 25,Caucasian,0,6,0,0,4,-36.0,07/07/2014 4:10,21/07/2014 9:38,36.0,(F3),Possession Of Alprazolam,1,(M2),,29/10/2015,,,0,,,Medium,12/08/2014,8,High,0
Male,42,25 - 45,Caucasian,0,3,0,0,6,-4.0,13/09/2013 12:01,13/09/2013 9:01,5.0,(F3),Possession Of Alprazolam,0,,,,,,0,,,Low,17/09/2013,1,Low,0
Female,25,25 - 45,Caucasian,0,4,0,0,2,-1.0,22/12/2013 1:36,25/12/2013 2:33,1.0,(F3),arrest case no charge,0,,,,,,0,,,Low,23/12/2013,5,Medium,0
Male,27,25 - 45,Caucasian,0,1,0,0,0,-1.0,28/05/2014 7:35,29/05/2014 12:27,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Low,29/05/2014,2,Low,0
Male,30,25 - 45,Caucasian,0,2,0,0,1,-20.0,30/10/2013 6:36,03/11/2013 2:08,20.0,(M2),Agg Fleeing and Eluding,0,,,,,,0,,,Low,19/11/2013,2,Low,0
Male,23,Less than 25,African-American,0,2,0,0,0,,,,,,,-1,,,,,,0,,,Low,17/02/2014,3,Low,0
Male,28,25 - 45,Caucasian,0,1,0,0,2,,,,161.0,(F3),arrest case no charge,0,,,,,,0,,,Low,29/08/2013,2,Low,0
Female,37,25 - 45,Other,0,2,0,0,2,-1.0,29/12/2013 10:42,31/12/2013 4:10,222.0,(M2),Petit Theft,0,,,,,,0,,,Low,30/12/2013,1,Low,0
Male,21,Less than 25,Caucasian,0,5,0,0,1,-1.0,06/07/2014 7:37,07/07/2014 10:52,1.0,(F3),Possession of Cannabis,0,,,,,,0,,,Medium,07/07/2014,6,Medium,0
Male,28,25 - 45,Caucasian,0,2,0,0,0,-1.0,18/12/2014 11:16,19/12/2014 8:34,1.0,(M2),Disorderly Intoxication,1,(M1),0.0,13/02/2016,13/02/2016,,0,,,Low,19/12/2014,3,Low,0
Female,24,Less than 25,African-American,0,2,0,0,0,-1.0,06/02/2014 1:25,08/02/2014 12:00,1.0,(M1),Battery,0,,,,,,0,,,Low,07/02/2014,3,Low,0
Male,37,25 - 45,African-American,0,8,0,0,13,-29.0,18/02/2014 7:29,19/03/2014 10:23,5.0,(F3),arrest case no charge,0,,,,,,0,,,High,19/03/2014,7,Medium,0
Male,22,Less than 25,African-American,0,9,0,0,0,-1.0,21/10/2013 7:05,29/10/2013 2:55,1.0,(F2),Burglary Unoccupied Dwelling,0,,,,,,0,,,High,22/10/2013,8,High,0
Female,29,25 - 45,Caucasian,0,4,1,0,10,-1.0,18/11/2014 7:08,25/11/2014 9:31,1.0,(F3),Grand Theft in the 3rd Degree,1,(F3),1.0,10/03/2015,11/03/2015,,0,,,Low,19/11/2014,2,Low,0
Female,25,25 - 45,Caucasian,0,3,0,0,0,-1.0,25/04/2014 6:18,26/04/2014 1:28,1.0,(F3),Uttering a Forged Instrument,0,,,,,,0,,,Low,26/04/2014,3,Low,0
Male,44,25 - 45,Caucasian,0,2,0,0,2,0.0,27/01/2014 2:05,27/01/2014 1:32,1.0,(M1),Battery,1,(M1),,31/08/2014,,,0,,,Low,27/01/2014,1,Low,0
Female,30,25 - 45,Hispanic,0,5,0,0,4,-35.0,28/02/2014 1:37,28/02/2014 9:21,36.0,(F3),Battery on Law Enforc Officer,1,(M1),1.0,11/05/2014,12/05/2014,,1,(M1),11/05/2014,Medium,04/04/2014,5,Medium,1
Male,32,25 - 45,African-American,0,7,0,0,3,-1.0,01/01/2013 7:06,09/01/2013 8:36,1.0,(F3),Possession of Cocaine,1,(F3),,04/09/2014,,,0,,,Medium,02/01/2013,3,Low,0
Male,53,Greater than 45,Hispanic,0,4,0,0,1,-1.0,24/05/2014 5:45,25/05/2014 9:15,1.0,(F3),Resist Officer w/Violence,0,,,,,,0,,,Low,25/05/2014,1,Low,0
Male,34,25 - 45,Other,0,2,0,0,1,0.0,29/11/2014 4:14,01/12/2014 12:36,0.0,(M1),Battery,0,,,,,,0,,,Low,29/11/2014,1,Low,0
Male,31,25 - 45,Caucasian,0,3,0,0,2,-16.0,20/08/2013 5:28,04/09/2013 8:35,16.0,(M1),Resist/Obstruct W/O Violence,1,(M1),,23/10/2013,,,0,,,Low,05/09/2013,3,Low,0
Male,27,25 - 45,African-American,0,10,0,0,5,20.0,20/08/2013 12:52,27/08/2013 6:26,78.0,(F3),Possession of Cocaine,0,,,,,,0,,,High,31/07/2013,10,High,0
Male,31,25 - 45,African-American,0,2,0,0,1,-1.0,16/01/2013 5:37,17/01/2013 7:15,1.0,(M2),Lewdness Violation,1,(M2),,02/03/2016,,,0,,,Low,17/01/2013,3,Low,0
Male,59,Greater than 45,Caucasian,0,2,0,0,1,-1.0,01/04/2013 11:13,02/04/2013 1:06,1.0,(F3),Possession of Cocaine,1,(M2),5.0,13/09/2013,18/09/2013,,0,,,Low,02/04/2013,1,Low,0
Male,28,25 - 45,African-American,0,10,0,0,15,0.0,28/02/2014 12:12,10/04/2014 6:53,1.0,(F2),Poss of Firearm by Convic Felo,0,,,,,,0,,,High,28/02/2014,8,High,0
Female,45,Greater than 45,Caucasian,0,4,0,0,4,,,,375.0,(F3),arrest case no charge,0,,,,,,0,,,Low,24/04/2013,3,Low,0
Male,23,Less than 25,Caucasian,0,3,0,0,0,-1.0,09/11/2014 7:59,10/11/2014 1:38,1.0,(M1),Driving Under The Influence,0,,,,,,0,,,Low,10/11/2014,3,Low,0
Female,20,Less than 25,African-American,1,10,0,0,1,0.0,20/11/2013 9:36,23/11/2013 4:06,0.0,(F3),arrest case no charge,0,,,,,,0,,,High,20/11/2013,10,High,0
Male,42,25 - 45,African-American,0,1,0,0,2,-41.0,17/06/2014 12:17,28/06/2014 1:24,41.0,(F2),arrest case no charge,0,,,,,,0,,,Low,28/07/2014,1,Low,0
Female,43,25 - 45,Caucasian,0,1,0,0,0,0.0,14/05/2013 4:01,15/05/2013 3:11,0.0,(M1),DUI Level 0.15 Or Minor In Veh,0,,,,,,0,,,Low,14/05/2013,1,Low,0
Male,38,25 - 45,African-American,1,8,1,0,9,-1.0,18/04/2014 2:31,01/05/2014 5:39,1.0,(F3),Possession of Cocaine,1,(M1),0.0,26/08/2014,26/08/2014,,0,,,High,19/04/2014,4,Low,0
Male,32,25 - 45,African-American,0,6,0,0,11,-2.0,17/12/2014 2:03,18/12/2014 8:41,2.0,(F3),Poss Pyrrolidinovalerophenone,1,(F3),0.0,12/01/2015,12/01/2015,,1,(F1),10/04/2015,Medium,19/12/2014,5,Medium,0
Male,33,25 - 45,African-American,0,5,0,0,8,-1.0,25/12/2013 7:37,26/12/2013 1:30,1.0,(M2),Assault,1,(M1),,01/07/2014,,,1,(M1),16/08/2014,Medium,26/12/2013,2,Low,1
Male,55,Greater than 45,African-American,0,8,0,0,4,-1.0,27/09/2014 3:38,13/10/2014 9:23,1480.0,(MO3),arrest case no charge,0,,,,,,0,,,High,28/09/2014,3,Low,0
Female,31,25 - 45,African-American,0,3,0,0,0,-1.0,22/10/2014 11:17,24/10/2014 6:08,1.0,(F3),Possession of Oxycodone,1,(M2),39.0,20/02/2015,31/03/2015,,0,,,Low,23/10/2014,2,Low,0
Female,33,25 - 45,African-American,0,9,0,0,7,-1.0,10/01/2013 1:18,05/02/2013 5:36,1.0,(F3),Possession of Cocaine,1,(M2),0.0,13/10/2013,13/10/2013,,0,,,High,11/01/2013,9,High,0
Male,27,25 - 45,African-American,0,9,0,0,2,-1.0,15/04/2013 5:49,16/04/2013 7:48,1.0,(F3),Tampering With Physical Evidence,1,(M1),0.0,04/05/2013,04/05/2013,,0,,,High,16/04/2013,8,High,0
Male,52,Greater than 45,African-American,0,1,0,0,0,-1.0,02/11/2014 1:01,03/11/2014 1:37,1.0,(M2),Assault,0,,,,,,0,,,Low,03/11/2014,1,Low,0
Female,20,Less than 25,African-American,0,6,0,0,0,0.0,07/12/2013 3:39,07/12/2013 7:28,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Medium,07/12/2013,8,High,0
Female,26,25 - 45,Caucasian,0,6,0,0,0,-2.0,25/01/2014 4:45,26/01/2014 2:13,2.0,(M2),Fail To Obey Police Officer,0,,,,,,0,,,Medium,27/01/2014,3,Low,0
Male,25,25 - 45,African-American,0,10,0,0,4,-1.0,12/08/2014 3:25,01/05/2015 12:01,1.0,(M1),Burglary Dwelling Occupied,0,,,,,,0,,,High,13/08/2014,10,High,0
Female,61,Greater than 45,African-American,0,1,0,0,1,-1.0,26/04/2013 7:00,27/04/2013 1:09,1.0,(F3),Solicit Purchase Cocaine,1,(M2),,23/10/2014,,,0,,,Low,27/04/2013,1,Low,0
Male,52,Greater than 45,Other,0,7,0,0,13,-1.0,14/05/2013 9:51,16/05/2013 3:32,1.0,(F3),Felony Petit Theft,1,(M2),0.0,20/06/2013,20/06/2013,,0,,,Medium,15/05/2013,6,Medium,0
Male,63,Greater than 45,Hispanic,0,1,0,0,1,-26.0,10/01/2014 9:45,25/01/2014 5:08,26.0,(F3),arrest case no charge,0,,,,,,0,,,Low,05/02/2014,1,Low,0
Male,40,25 - 45,Hispanic,0,2,0,0,0,,,,,,,-1,,,,,,0,,,Low,19/03/2013,1,Low,0
Female,32,25 - 45,African-American,0,10,0,0,4,-7.0,16/04/2014 9:55,23/04/2014 5:27,7.0,(F3),arrest case no charge,1,(F3),0.0,23/05/2015,23/05/2015,,1,(F3),23/05/2015,High,23/04/2014,9,High,1
Male,29,25 - 45,Hispanic,0,4,0,0,1,-1.0,05/09/2013 6:24,06/09/2013 3:39,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Low,06/09/2013,4,Low,0
Female,46,Greater than 45,Other,0,2,0,0,1,,,,72.0,(F1),Grand Theft in the 1st Degree,0,,,,,,0,,,Low,10/01/2013,1,Low,0
Female,26,25 - 45,African-American,0,4,0,0,2,-1.0,09/03/2013 7:15,10/03/2013 1:31,1.0,(M1),Driving Under The Influence,1,(M2),,25/10/2013,,,0,,,Low,10/03/2013,4,Low,0
Male,55,Greater than 45,African-American,0,1,0,0,3,-51.0,07/05/2013 1:06,08/05/2013 3:17,52.0,(M1),Battery,0,,,,,,0,,,Low,27/06/2013,1,Low,0
Male,39,25 - 45,Caucasian,1,4,0,0,1,-1.0,10/02/2014 10:59,14/02/2014 9:09,1672.0,(X),,0,,,,,,0,,,Low,11/02/2014,4,Low,0
Female,30,25 - 45,Caucasian,0,7,0,0,3,0.0,02/05/2013 4:01,14/10/2014 6:03,1.0,(F3),Possession Of Carisoprodol,1,(F3),554.0,16/05/2013,21/11/2014,,0,,,Medium,02/05/2013,4,Low,0
Male,30,25 - 45,African-American,0,7,0,0,1,0.0,02/03/2013 1:19,11/05/2013 4:23,1.0,(F7),Burglary Conveyance Assault/Bat,0,,,,,,0,,,Medium,02/03/2013,8,High,0
Male,48,Greater than 45,Caucasian,0,2,0,0,2,-1.0,25/09/2013 12:51,26/09/2013 8:42,1.0,(M1),Battery,0,,,,,,0,,,Low,26/09/2013,1,Low,0
Male,33,25 - 45,Caucasian,0,1,0,0,0,-1.0,29/12/2014 7:56,31/12/2014 3:36,1.0,(M1),Felony Battery (Dom Strang),0,,,,,,0,,,Low,30/12/2014,1,Low,0
Male,22,Less than 25,African-American,0,2,0,0,1,-1.0,15/05/2013 12:16,16/05/2013 9:03,1.0,(F3),arrest case no charge,0,,,,,,0,,,Low,16/05/2013,4,Low,0
Male,46,Greater than 45,Caucasian,0,1,0,0,6,22.0,05/03/2013 9:31,28/03/2013 1:40,31.0,(F3),Driving While License Revoked,1,(M2),0.0,05/03/2013,05/03/2013,,0,,,Low,11/02/2013,1,Low,0
Male,41,25 - 45,Caucasian,0,10,0,0,5,-1.0,16/08/2014 9:24,20/11/2014 6:31,1.0,(F3),Felony Petit Theft,0,,,,,,0,,,High,17/08/2014,4,Low,0
Female,49,Greater than 45,Caucasian,0,6,0,0,6,-56.0,22/01/2014 7:46,27/01/2014 8:19,56.0,(F3),Crim Use of Personal ID Info,0,,,,,,0,,,Medium,19/03/2014,2,Low,0
Male,31,25 - 45,Caucasian,0,5,0,0,0,0.0,20/04/2013 2:52,22/04/2013 9:19,1.0,(F3),"Deliver 3,4 Methylenediox",0,,,,,,0,,,Medium,20/04/2013,4,Low,0
Male,31,25 - 45,African-American,0,1,0,0,0,-1.0,30/05/2014 9:43,31/05/2014 9:38,1.0,(M1),Battery,0,,,,,,0,,,Low,31/05/2014,2,Low,0
Male,25,25 - 45,African-American,0,2,0,0,1,-1.0,16/09/2013 3:35,18/09/2013 1:39,1.0,(M1),Battery,1,(M2),0.0,18/10/2013,18/10/2013,,0,,,Low,17/09/2013,3,Low,0
Male,31,25 - 45,African-American,0,3,0,0,3,-19.0,22/05/2014 7:53,10/06/2014 10:33,19.0,(F7),Burglary Dwelling Armed,0,,,,,,0,,,Low,10/06/2014,2,Low,0
Female,21,Less than 25,African-American,0,6,0,0,0,-4.0,31/03/2014 11:57,04/04/2014 11:07,4.0,(M1),Battery,0,,,,,,0,,,Medium,04/04/2014,6,Medium,0
Male,23,Less than 25,Hispanic,0,3,0,0,0,-1.0,08/09/2013 1:03,08/09/2013 2:03,2.0,(F3),"Poss3,4 Methylenedioxymethcath",0,,,,,,0,,,Low,09/09/2013,5,Medium,0
Female,32,25 - 45,African-American,0,7,0,0,5,-1.0,17/02/2013 7:51,18/02/2013 10:17,1.0,(F3),Aggravated Assault W/dead Weap,0,,,,,,0,,,Medium,18/02/2013,3,Low,0
Male,52,Greater than 45,Hispanic,0,1,0,0,2,-1.0,04/03/2013 10:07,07/03/2013 11:56,1.0,(M2),Leave Acc/Attend Veh/More $50,0,,,,,,0,,,Low,05/03/2013,1,Low,0
Male,62,Greater than 45,African-American,0,4,0,0,8,0.0,05/02/2013 12:23,21/02/2013 4:06,1.0,(F3),Possession of Cocaine,0,,,,,,0,,,Low,05/02/2013,1,Low,0
Male,30,25 - 45,African-American,0,6,0,0,2,-188.0,03/10/2013 7:25,04/10/2013 2:11,1.0,(M1),Battery,0,,,,,,0,,,Medium,09/04/2014,4,Low,0
Female,37,25 - 45,Caucasian,0,10,0,0,6,-110.0,02/01/2013 12:30,18/04/2013 9:04,111.0,(F3),Possession of Cocaine,0,,,,,,0,,,High,22/04/2013,4,Low,0
